UNIQUE_ID,Date,Company,CapitalIQ_ID,ISIN,Ticker,Total_ESG_Score,Governance_Score,Social_Score,Environment_Score
101602043243374,20181001,British American Tobacco Holdings (The Netherlands) B.V.,IQ8142186,XS0856014583,,64.75,58.85,61.26,72.94
101602078243374,20181001,Ecopetrol S.A.,IQ8142536,COC04PA00016,ECOPETROL,70.63,66.18,78.2,65.15
108946681643374,20181001,"Iida Group Holdings Co., Ltd.",IQ81588570,JP3131090007,3291,42.63,45.7,43.31,39.65
101603717443374,20181001,Achmea Bank N.V.,IQ8158928,XS1222422856,,69.43,65.89,80.65,61.9
101603769043374,20181001,CYBG PLC,IQ8159444,GB00BD6GN030,CYBG,53.48,51.13,68.89,40
101604586743374,20181001,Hexagon Composites ASA,IQ8167621,NO0003067902,HEX,47.35,57.4,46.71,41.63
101604602243374,20181001,Warehouses De Pauw Comm. VA,IQ8167776,BE0003763779,WDP,55.4,51.22,56.04,58.06
100869513543374,20181001,Regency Centers Corporation,IQ816889,US7588491032,REG,53.21,63.44,42.01,53.93
108956826843374,20181001,"Receptos, Inc.",IQ81690022,SUSTE1874820,,59.99,58.48,49.2,81.25
101605368943374,20181001,NN Group N.V.,IQ8175443,NL0010773842,NN,84.34,92.05,83.71,75.25
101605715343374,20181001,AMMB Holdings Bhd,IQ8178907,MYL1015OO006,1015,49.06,38.54,68.68,41.42
101605732743374,20181001,"CTBC Financial Holding Co., Ltd.",IQ8179081,TW0002891009,2891,59.83,47.83,74.58,59.25
101606101143374,20181001,Emaar Properties PJSC,IQ8182765,AEE000301011,EMAAR,43.87,38.64,45.01,46.94
101606384643374,20181001,Rheinmetall AG,IQ8185600,DE0007030009,RHM,54.18,49.84,58.44,53.15
108974433143374,20181001,China Longyuan Power Group Corporation Limited,IQ81866085,CNE100000HD4,916,54.8,55.75,50.87,56.89
100869740943374,20181001,Boralex Inc.,IQ819163,CA09950M3003,BLX,57.51,70.65,54.17,52.44
101607925443374,20181001,Talanx AG,IQ8201008,DE000TLX1005,TLX,67.34,60.61,77.22,65.33
101608081543374,20181001,Volkswagen Financial Services AG,IQ8202569,XS1806435324,,58.72,44.25,61.76,64.72
101608823543374,20181001,Souza Cruz S.A.,IQ8209989,SUST7188496F,,64.75,58.85,61.26,72.94
101608838843374,20181001,UnipolSai Assicurazioni S.p.A.,IQ8210142,IT0004827447,US,68.35,57.74,76.22,73.42
100869963543374,20181001,Restaurant Brands International Inc.,IQ821389,CA76131D1033,QSR,53.95,51.35,62.43,48.16
101610642943374,20181001,Poste Italiane SpA,IQ8228183,IT0003796171,PST,51.53,48.6,64.2,41.75
109019005143374,20181001,"Groupon, Inc.",IQ82311805,US3994731079,GRPN,43.71,55,41.66,38
101611603643374,20181001,Evonik Industries AG,IQ8237790,DE000EVNK013,EVK,80.56,76.66,89.22,75.41
101611605543374,20181001,YFY Inc.,IQ8237809,TW0001907004,1907,56.06,62.74,48.36,58.63
109026726643374,20181001,"Fukuoka Financial Group, Inc.",IQ82389020,JP3805010000,8354,45.61,41.61,55.37,40.25
109027121843374,20181001,Sensata Technologies Holding Plc,IQ82392972,GB00BFMBMT84,ST,61.25,58.65,53.23,69.88
101612542543374,20181001,Mega Financial Holding Company Ltd.,IQ8247179,TW0002886009,2886,51.03,41.98,66.37,46.08
101612608543374,20181001,NIBC Holding N.V.,IQ8247839,NL0012756316,NIBC,71.62,67.56,77.94,70
101612641043374,20181001,China Power International Development Limited,IQ8248164,HK2380027329,2380,53.09,55.25,52.25,52.44
101612947343374,20181001,Assured Guaranty Ltd.,IQ8251227,BMG0585R1060,AGO,47.91,51.62,56.24,34.33
100870536443374,20181001,Bacardi Limited,IQ827118,USG06905AE66,,56.84,50.27,61.76,55.91
101615390843374,20181001,Euler Hermes Group SA,IQ8275662,FR0004254035,ELE,53.42,51.62,66.51,41.75
101615473443374,20181001,Etablissements Maurel & Prom S.A.,IQ8276488,FR0000051070,MAU,56.14,56.96,50.07,62.48
109073623943374,20181001,CEMEX Finance LLC,IQ82857993,US12516UAD72,,77.92,80.08,73.15,80.75
101616656543374,20181001,Beijing Enterprises Water Group Limited,IQ8288319,BMG0957L1090,371,54.1,54.45,51.34,55.73
100870714143374,20181001,Barry Callebaut AG,IQ828895,CH0009002962,BARN,68.33,72.49,57.69,77.53
100870751043374,20181001,Kuehne + Nagel International AG,IQ829264,CH0025238863,KNIN,64.13,59.1,59.82,72.64
101617097743374,20181001,Nippon Building Fund Inc.,IQ8292731,JP3027670003,8951,50.35,45.08,42.42,60.26
100870960343374,20181001,"Acerinox, S.A.",IQ831357,ES0132105018,ACX,58.54,61.57,54.89,60.54
100870979843374,20181001,"Spirit Airlines, Inc.",IQ831552,US8485771021,SAVE,47.15,70.45,43.71,34.43
100871074043374,20181001,Husky Energy Inc.,IQ832494,CA4480551031,HSE,60.35,63.02,68.96,48.59
101622110443374,20181001,Zijin Mining Group Company Limited,IQ8342858,CNE100000502,2899,35.84,44.48,34.98,30.64
109130976443374,20181001,Madrileña Red de Gas S.A.U.,IQ83431518,SUST0D063BB0,,64.67,68.18,76.08,55.11
101622851343374,20181001,"CEZ, a. s.",IQ8350267,CZ0005112300,CEZ,56.84,51.8,62.1,56.13
109162798243374,20181001,"Hanjin Shipping Co., Ltd.",IQ83749736,SUST57961685,,61.99,53.9,71.93,56.43
101625800543374,20181001,Public Joint Stock Company ALROSA,IQ8379759,RU0007252813,ALRS,59.2,60.81,51.41,66.96
101626575343374,20181001,PT Bank Mandiri (Persero) Tbk,IQ8387507,ID1000095003,BMRI,56.71,56.48,66.94,46.08
101626953843374,20181001,PT Bank Rakyat Indonesia (Persero) Tbk,IQ8391292,ID1000118201,BBRI,52,55.49,64.57,34.17
109179905643374,20181001,"Square, Inc.",IQ83920810,US8522341036,SQ,47.65,62.5,46.72,36.67
109188565643374,20181001,Scatec Solar ASA,IQ84007410,NO0010715139,SSO,62.19,80.35,64.35,50.67
101628164643374,20181001,Vedanta Resources PLC,IQ8403400,GB0033277061,VED,62.49,77.82,62.51,51.53
109199659543374,20181001,Atlas Arteria Ltd,IQ84118349,AU0000013559,ALX,50.94,66.65,44.74,46.79
100871975043374,20181001,thyssenkrupp AG,IQ841504,DE0007500001,TKA,65.63,74,69.79,56.74
109203318443374,20181001,PT Indofood CBP Sukses Makmur Tbk,IQ84154938,ID1000116700,ICBP,52.66,54.75,54.72,48.8
109203748443374,20181001,Shopify Inc.,IQ84159238,CA82509L1076,SHOP,46.38,57.1,40.45,46.33
109253592543374,20181001,Hemfosa Fastigheter AB (publ),IQ84657679,SE0007126115,HEMF,59.14,55.64,57.08,63.31
101635371343374,20181001,Porto Seguro S.A.,IQ8475467,BRPSSAACNOR7,PSSA3,51.79,49.54,57.62,48.42
109281844043374,20181001,Multiplus S.A.,IQ84940194,BRMPLUACNOR3,MPLU3,59.73,84.88,50.81,52.4
101641515843374,20181001,Idea Cellular Limited,IQ8536912,INE669E01016,532822,50.94,63,42.43,53.63
101641736043374,20181001,Melrose Industries PLC,IQ8539114,GB00BZ1G4322,MRO,47.27,49,47.66,45.84
101642600543374,20181001,Vanguard International Semiconductor Corporation,IQ8547759,TW0005347009,5347,73.49,66.36,74.35,77.19
100873374843374,20181001,Würth Group,IQ855502,SUSTB7317C5C,,52.28,60.71,57.12,40.71
100873500143374,20181001,Symrise AG,IQ856755,DE000SYM9999,SY1,70.82,74.7,67.57,71.24
100873695043374,20181001,Caisse de dépôt et placement du Québec,IQ858704,SUSTEDCCF4DB,,63.36,71.44,61.64,54.99
100874074943374,20181001,Rio Tinto Limited,IQ862503,AU000000RIO1,RIO,67.69,72.7,69.04,62.57
100874084443374,20181001,"Spectrum Management Holding Company, LLC",IQ862598,US88732JAS78,,45.96,60.14,40.75,42.21
100874343843374,20181001,Cadila Healthcare Limited,IQ865192,INE010B01027,532321,46.03,50.12,35.92,59.3
101655168543374,20181001,"Yulon Motor Co., Ltd",IQ8673439,TW0002201001,2201,57.16,70.95,54.08,51.56
100874566943374,20181001,Lincoln National Corporation,IQ867423,US5341871094,LNC,59.61,63.35,53.3,61.58
101658589643374,20181001,Godrej Consumer Products Limited,IQ8707650,INE102D01028,532424,65.82,63.05,65.14,68.57
100874913543374,20181001,Bayerische Landesbank,IQ870889,XS0193689717,,68.73,68.38,72,65.67
101658714243374,20181001,Naver Corporation,IQ8708896,KR7035420009,035420,51.32,65.42,46.59,46.65
100875188243374,20181001,"Canadian Tire Corporation, Limited",IQ873636,CA1366812024,CTC.A,67.91,71.2,60.72,73.79
100875188743374,20181001,Hudson's Bay Company,IQ873641,CA4442181018,HBC,63.47,74.85,65.27,53.29
100875189043374,20181001,ATCO Ltd.,IQ873644,CA0467894006,ACO.X,59.19,67.65,63.41,51.69
100875189343374,20181001,The Bank Of Nova Scotia,IQ873647,CA0641491075,BNS,68.66,65.48,77.65,63.08
100875189543374,20181001,Bridgestone Corp.,IQ873649,JP3830800003,5108,66.78,59.14,60.37,79.57
100875191043374,20181001,"Daiwa House Industry Co.,Ltd.",IQ873664,JP3505000004,1925,82.48,67.84,83.4,92.79
100875193943374,20181001,"Asahi Glass Co., Ltd.",IQ873693,JP3112000009,5201,70.66,75.45,66.92,70.94
100875194143374,20181001,"Sekisui House, Ltd.",IQ873695,JP3420600003,1928,66.3,63.63,56.91,78.95
100875194843374,20181001,"The Kansai Electric Power Company, Incorporated",IQ873702,JP3228600007,9503,54.73,51.8,52.63,57.75
100875195643374,20181001,Jardine Matheson Holdings Limited,IQ873710,BMG507361001,J36,35,48.5,38.08,23.84
100875196743374,20181001,African Rainbow Minerals Limited,IQ873721,ZAE000054045,ARI,74.19,77.4,65.51,81.8
100875197243374,20181001,Daiwa Securities Group Inc.,IQ873726,JP3502200003,8601,64.09,64.85,70.52,56.25
100875198543374,20181001,"Ajinomoto Co., Inc.",IQ873739,JP3119600009,2802,64.02,58.39,59.47,73.24
100875198743374,20181001,CAE Inc.,IQ873741,CA1247651088,CAE,70.2,77.58,70.77,63.31
100875198843374,20181001,Canadian Utilities Limited,IQ873742,CA1367178326,CU,57.76,70.85,59.56,49.3
100875200043374,20181001,Barloworld Limited,IQ873754,ZAE000026639,BAW,72.78,87.8,62.08,74.29
100875201543374,20181001,Kaneka Corporation,IQ873769,JP3215800008,4118,57.74,53.85,56.59,61.18
100875201943374,20181001,Maple Leaf Foods Inc.,IQ873773,CA5649051078,MFI,55.27,70.17,44.66,56.76
100875202443374,20181001,OMRON Corporation,IQ873778,JP3197800000,6645,70.98,68,62.63,80.14
100875202943374,20181001,Western Forest Products Inc.,IQ873783,CA9582112038,WEF,55.24,63.8,48.47,55.81
100875203843374,20181001,Toshiba Corp.,IQ873792,JP3592200004,6502,76.48,55.51,77.87,88.34
100875203943374,20181001,"Marui Group Co., Ltd.",IQ873793,JP3870400003,8252,59.15,63.4,57.94,57.5
100875204543374,20181001,Kao Corporation,IQ873799,JP3205800000,4452,81.19,72.5,84.61,83.48
100875204743374,20181001,Loblaw Companies Limited,IQ873801,CA5394811015,L,60.58,60.37,51.33,71.3
100875204843374,20181001,ACC Limited,IQ873802,INE012A01025,500410,75.23,89.8,67.02,73.31
100875205043374,20181001,Marubeni Corporation,IQ873804,JP3877600001,8002,62.09,55.8,72.08,55.18
100875205143374,20181001,BBVA Banco Continental,IQ873805,PEP116001004,CONTINC1,64.26,57.43,68.99,67.83
100875205743374,20181001,Komatsu Ltd.,IQ873811,JP3304200003,6301,70.62,63.03,62.06,82.84
100875206543374,20181001,Danfoss A/S,IQ873819,XS1152089345,,69.01,80.75,71.91,59.12
100875207143374,20181001,"Mitsubishi Estate Co., Ltd.",IQ873825,JP3899600005,8802,62.1,54.72,65.88,64.82
100875207743374,20181001,Itaú Unibanco Holding S.A.,IQ873831,BRITUBACNPR1,ITUB4,71.07,66.36,74.55,73.33
100875208843374,20181001,Power Corporation of Canada,IQ873842,CA7392391016,POW,68.47,63.75,73.66,68.92
100875209043374,20181001,Development Bank of Japan Inc.,IQ873844,XS1286029506,,61.28,57.41,63.48,63.83
100875209143374,20181001,"The Shizuoka Bank, Ltd.",IQ873845,JP3351200005,8355,48.55,43.67,58.59,44
100875209343374,20181001,Ladbrokes Coral Group PLC,IQ873847,GB00B0ZSH635,LCL,51.84,58.82,59,41.21
100875210743374,20181001,Peugeot S.A.,IQ873861,FR0000121501,UG,78.13,72.28,85.98,76.15
100875210843374,20181001,Anglo American Platinum Limited,IQ873862,ZAE000013181,AMS,82.29,77.72,77.89,90.57
100875212243374,20181001,Kommunalbanken AS,IQ873876,NO0010740145,,51.34,50.24,57.03,46.67
100875213343374,20181001,Babcock International Group PLC,IQ873887,GB0009697037,BAB,57.51,64.42,53.87,56.38
100875214343374,20181001,Toromont Industries Ltd.,IQ873897,CA8911021050,TIH,53.02,65.91,44.8,53.22
100875214843374,20181001,Mitsubishi Electric Corporation,IQ873902,JP3902400005,6503,65.63,58.65,60.43,74.55
100875215043374,20181001,Laurentian Bank of Canada,IQ873904,CA51925D1069,LB,55.06,53.43,63.14,48.5
100875215843374,20181001,"Toray Industries, Inc.",IQ873912,JP3621000003,3402,65.03,45.87,62.65,79.08
100875216343374,20181001,Aecon Group Inc.,IQ873917,CA00762V1094,ARE,52.97,62.92,48.72,48.71
100875216643374,20181001,Sojitz Corporation,IQ873920,JP3663900003,2768,62.41,63.25,65.85,57.88
100875216843374,20181001,Teijin Limited,IQ873922,JP3544000007,3401,69.06,60.3,70.22,73.52
100875218843374,20181001,Genting Berhad,IQ873942,MYL3182OO002,3182,51.51,57.85,55.11,44.41
100875219643374,20181001,"Amada Holdings Co., Ltd.",IQ873950,JP3122800000,6113,57.91,50.5,38.79,79.23
100875219743374,20181001,Investor AB,IQ873951,SE0000107419,INVE.B,58.95,66.02,69.08,39.18
100875220143374,20181001,Huhtamäki Oyj,IQ873955,FI0009000459,HUH1V,73.64,74.17,76.2,71.06
100875220543374,20181001,CCL Industries Inc.,IQ873959,CA1249003098,CCL.B,55.05,60.15,48.24,57.83
100875220843374,20181001,Toto Ltd.,IQ873962,JP3596200000,5332,67.72,61.5,60.6,77.84
100875220943374,20181001,Woodside Petroleum Ltd,IQ873963,AU000000WPL2,WPL,76.68,83.15,84.74,62.87
100875221043374,20181001,Air Liquide SA,IQ873964,FR0000120073,AI,67.33,65.41,69.16,66.93
100875221143374,20181001,Kuala Lumpur Kepong Bhd,IQ873965,MYL2445OO004,2445,56.41,65.78,46.99,60.49
100875221343374,20181001,National Bank of Canada,IQ873967,CA6330671034,,52.96,51.26,64.05,43.25
100875221643374,20181001,"Kuraray Co., Ltd.",IQ873970,JP3269600007,3405,60.07,54.87,60.79,62.69
100875221843374,20181001,Interfor Corporation,IQ873972,CA45868C1095,IFP,57.05,70.07,47.66,57.11
100875222243374,20181001,BNP Paribas SA,IQ873976,FR0000131104,BNP,78.79,75.52,73.34,88.75
100875224643374,20181001,MinebeaMitsumi Inc.,IQ874000,JP3906000009,6479,60.61,51.9,65.59,61.71
100875224743374,20181001,ANA Holdings Inc.,IQ874001,JP3429800000,9202,55.34,58.95,55.89,52.12
100875225643374,20181001,Swire Pacific Limited,IQ874010,HK0019000162,19,66.08,57.86,52.5,82.44
100875225743374,20181001,Power Assets Holdings Limited,IQ874011,HK0006000050,6,53.92,59.1,52.8,51.78
100875225943374,20181001,Holmen Aktiebolag (publ),IQ874013,SE0011090018,HOLM.B,75.98,65.6,77.78,80.89
100875226043374,20181001,Oesterreichische Kontrollbank Aktiengesellschaft,IQ874014,CH0020632144,,69.38,64.69,77.41,66.75
100875226743374,20181001,Asian Development Bank,IQ874021,MYBUJ1300141,,78.24,73.95,75.95,86.12
100875226843374,20181001,Dassault Aviation S.A.,IQ874022,FR0000121725,AM,59.47,57.92,56.11,64.17
100875227543374,20181001,NTN Corp.,IQ874029,JP3165600002,6472,59.96,57.35,56.14,64.93
100875228843374,20181001,Eiffage SA,IQ874042,FR0000130452,FGR,58.04,58,54.59,62.68
100875229043374,20181001,DENSO Corporation,IQ874044,JP3551500006,6902,67.4,59.04,63.08,78.31
100875229343374,20181001,DBS Group Holdings Ltd,IQ874047,SG1L01001701,D05,56.42,55.95,62.76,50.25
100875229443374,20181001,Kesko Oyj,IQ874048,FI0009000202,KESKOB,68.8,68.65,61.67,77.05
100875229543374,20181001,Nifco Inc.,IQ874049,JP3756200006,7988,50.87,50.65,50.71,51.2
100875230043374,20181001,"Dai Nippon Printing Co., Ltd.",IQ874054,JP3493800001,7912,69.91,57.2,61.75,85
100875230143374,20181001,Enerplus Corporation,IQ874055,CA2927661025,ERF,69.28,75.72,70.49,63.29
100875230643374,20181001,Alliance Trust PLC,IQ874060,GB00B11V7W98,ATST,52.77,59.44,61.21,35.33
100875231043374,20181001,Corporación Financiera Colombiana S.A.,IQ874064,COJ12PA00048,CORFICOLCF,51.59,53.86,64.14,35.32
101661893043374,20181001,"Under Armour, Inc.",IQ8740684,US9043111072,UAA,55.46,61.76,57.88,48.2
100875231543374,20181001,Origin Energy Limited,IQ874069,AU000000ORG5,ORG,63.59,68.68,73.86,53.91
100875231643374,20181001,JGC Corporation,IQ874070,JP3667600005,1963,51.83,57.92,45.99,53.53
100875231743374,20181001,Inchcape PLC,IQ874071,GB00B61TVQ02,INCH,47.82,58.3,45.61,42.86
100875232143374,20181001,Bangkok Bank Public Company Limited,IQ874075,TH0001010006,BBL,52.9,50.37,66.18,41.92
100875232643374,20181001,Wharf (Holdings) Limited,IQ874080,HK0004000045,4,62.58,64.55,59.71,63.25
100875232943374,20181001,Akbank T.A.S.,IQ874083,TRAAKBNK91N6,AKBNK,67.27,60.08,73.21,70
100875233043374,20181001,Jardine Cycle & Carriage Limited,IQ874084,SG1B51001017,C07,48.8,60.1,49.56,39.86
100875233443374,20181001,Bank Handlowy w Warszawie SA,IQ874088,PLBH00000012,BHW,73.05,62.21,83.82,75.25
100875233743374,20181001,BAE Systems PLC,IQ874091,GB0002634946,BA,60.8,67.08,58.21,58
100875234543374,20181001,"Fuji Electric Co., Ltd.",IQ874099,JP3820000002,6504,68.13,53.2,57.9,86.42
101661924143374,20181001,Power Finance Corporation Limited,IQ8740995,INE134E01011,532810,49.31,48.01,58.72,40.92
100875234843374,20181001,DIC Corporation,IQ874102,JP3493400000,4631,71.08,64.55,69.19,76.8
100875235543374,20181001,Bank Hapoalim B.M.,IQ874109,IL0006625771,POLI,64.32,56.88,78.04,59.08
100875235643374,20181001,Bank Pekao S.A.,IQ874110,PLPEKAO00016,PEO,58.87,53.25,67.51,56.75
100875235843374,20181001,Haseko Corp.,IQ874112,JP3768600003,1808,48.35,46.4,42.91,55.96
100875236343374,20181001,Keppel Corporation Limited,IQ874117,SG1U68934629,BN4,57.97,61.38,60.65,53.48
100875236643374,20181001,Asahi Kasei Corporation,IQ874120,JP3111200006,3407,59.25,61.5,52,64.19
100875237143374,20181001,Corbion N.V.,IQ874125,NL0010583399,CRBN,68.79,75.65,60.1,73.83
100875237943374,20181001,"BBVA Bancomer, S.A.",IQ874133,USP16259AH99,,64.26,57.43,68.99,67.83
100875238943374,20181001,"Yamaha Motor Co., Ltd.",IQ874143,JP3942800008,7272,61.81,60.2,61.59,62.86
100875239243374,20181001,Barratt Developments PLC,IQ874146,GB0000811801,BDEV,81.96,70.35,81.55,90.71
100875239543374,20181001,Denka Company Limited,IQ874149,JP3549600009,4061,53.56,51.65,53.22,55.04
100875240143374,20181001,Banco do Brasil S.A.,IQ874155,BRBBASACNOR3,BBAS3,65.53,65.63,63.17,67.92
100875240443374,20181001,Ebara Corp.,IQ874158,JP3166000004,6361,76.3,74.7,61.62,90.16
100875240543374,20181001,Isuzu Motors Limited,IQ874159,JP3137200006,7202,54.22,42.73,57.34,58.52
100875241043374,20181001,Showa Denko K.K.,IQ874164,JP3368000000,4004,75.19,67.69,86.58,69.93
100875241443374,20181001,Nikon Corporation,IQ874168,JP3657400002,7731,71.01,61.39,70.75,78.18
100875241643374,20181001,Tata Steel Limited,IQ874170,INE081A01012,500470,65.13,68.07,56.65,72.72
100875242243374,20181001,DekaBank Deutsche Girozentrale,IQ874176,DE000DK0B8N2,,81.96,76.79,81.8,88.67
100875242543374,20181001,"Casio Computer Co., Ltd.",IQ874179,JP3209000003,6952,62.22,64.95,56.51,66.81
100875242843374,20181001,Groupe Bruxelles Lambert SA,IQ874182,BE0003797140,GBLB,47.23,48,54.49,38.5
100875242943374,20181001,Nippon Steel & Sumitomo Metal Corporation,IQ874183,JP3381000003,5401,51.09,49.86,45.96,57.84
100875243243374,20181001,Skanska AB (publ),IQ874186,SE0000113250,SKA.B,67.89,67.83,64.11,73
100875243643374,20181001,Orica Limited,IQ874190,AU000000ORI1,ORI,57.01,74.57,56.48,46.51
100875243743374,20181001,Imerys SA,IQ874191,FR0000120859,NK,63.03,61,66.41,61.34
100875245043374,20181001,"Hitachi Metals, Ltd.",IQ874204,JP3786200000,5486,66.13,55.94,62,78.17
100875245643374,20181001,Suzano Papel e Celulose S.A.,IQ874210,BRSUZBACNOR0,SUZB3,70.7,70.75,78.09,64.21
100875246843374,20181001,"Chubu Electric Power Company, Incorporated",IQ874222,JP3526600006,9502,55.64,50.05,56.8,57.97
100875247143374,20181001,Vale S.A.,IQ874225,BRVALEACNOR0,VALE3,65.24,67.72,68.72,59.49
100875247643374,20181001,Alfa S.A.B de C.V,IQ874230,MXP000511016,ALFAA,52.81,72.05,46.3,46.47
100875248943374,20181001,China Steel Corporation,IQ874243,TW0002002003,2002,78.45,63.94,79.91,87.14
100875249043374,20181001,"Citizen Watch Co., Ltd.",IQ874244,JP3352400000,7762,55.03,55.8,47.34,61.28
100875249143374,20181001,"Screen Holdings Co., Ltd.",IQ874245,JP3494600004,7735,72.19,60.49,70.21,81.25
100875249543374,20181001,L'Oreal SA,IQ874249,FR0000120321,OR,79.41,69.75,84.06,81
100875250643374,20181001,Malayan Banking Bhd,IQ874260,MYL1155OO000,1155,65.34,62.17,71.99,62.25
100875250843374,20181001,Commonwealth Bank of Australia,IQ874262,AU000000CBA7,CBA,76.05,72.22,77.04,79.83
100875250943374,20181001,Belfius Banque SA/NV,IQ874263,BE0002477520,,67.39,61.26,69.47,72.92
100875252343374,20181001,Daicel Corporation,IQ874277,JP3485800001,4202,57.02,57.1,57.41,56.63
100875253143374,20181001,Koç Holding Anonim Sirketi,IQ874285,TRAKCHOL91Q8,KCHOL,57.55,70.77,58.33,48.59
100875253543374,20181001,"Konica Minolta, Inc.",IQ874289,JP3300600008,4902,81.81,69.75,85.92,85.76
100875253643374,20181001,GEA Group AG,IQ874290,DE0006602006,G1A,56.74,65.4,51.41,55.99
100875254143374,20181001,HSBC France S.A.,IQ874295,FR0000585333,,78.15,78.35,84.38,71.25
100875254543374,20181001,Italgas S.p.A.,IQ874299,IT0005211237,IG,66.81,75.4,74.67,56.81
100875254643374,20181001,Kajima Corporation,IQ874300,JP3210200006,1812,53.76,52.75,50.77,58.78
100875254743374,20181001,"Mitsui Chemicals, Inc.",IQ874301,JP3888300005,4183,65.03,60.13,70.13,63.64
100875255043374,20181001,Kawasaki Kisen Kaisha Ltd.,IQ874304,JP3223800008,9107,47.89,51.63,44.99,48.53
100875255643374,20181001,Mitsubishi Logistics Corporation,IQ874310,JP3902000003,9301,53.34,55.2,53.11,52.28
100875255843374,20181001,Aurubis AG,IQ874312,DE0006766504,NDA,68.21,65.7,64.46,74.3
100875255943374,20181001,Nordic Investment Bank,IQ874313,XS1002936257,,66.38,61.75,64.77,73.97
100875256043374,20181001,Pernod Ricard SA,IQ874314,FR0000120693,RI,69.04,65.1,63.93,77.67
100875256643374,20181001,St Barbara Limited,IQ874320,AU000000SBM8,SBM,66.15,76.85,63.17,61.92
100875256843374,20181001,Subaru Corporation,IQ874322,JP3814800003,7270,56.97,50.5,56.48,60.89
100875257043374,20181001,"Industrias Peñoles, S.A.B. de C.V.",IQ874324,MXP554091415,PE&OLES,65.05,72.55,62.76,62.32
100875257343374,20181001,"Mitsui O.S.K. Lines, Ltd.",IQ874327,JP3362700001,9104,54.47,56.9,51.59,56.03
100875257743374,20181001,Titan Cement Company S.A.,IQ874331,GRS074083007,TITK,74.2,84.8,70.29,71
100875258743374,20181001,Qantas Airways Limited,IQ874341,AU000000QAN2,QAN,64.38,78.32,69.58,48.48
100875258943374,20181001,Saipem S.p.A.,IQ874343,IT0005252140,SPM,81.91,76.9,87.29,80.34
100875259143374,20181001,Oji Holdings Corporation,IQ874345,JP3174410005,3861,52.94,55.21,47.91,55.9
100875259243374,20181001,"Taiyo Yuden Co., Ltd.",IQ874346,JP3452000007,6976,68.71,55.75,62.56,82.19
100875259543374,20181001,Landesbank Hessen-Thüringen Girozentrale,IQ874349,DE000HLB4TG4,,71.57,61.86,77.36,77.67
100875259943374,20181001,Lafarge S.A.,IQ874353,US505861AC85,,67.31,80.88,58.46,66.57
100875260243374,20181001,Georg Fischer AG,IQ874356,CH0001752309,FI.N,70.76,75.85,68.53,69.54
100875260943374,20181001,OC Oerlikon Corporation AG,IQ874363,CH0000816824,OERL,52.06,49.4,60.57,46.29
100875261043374,20181001,SEB SA,IQ874364,FR0000121709,SK,78.15,72.1,79.59,80.83
100875261643374,20181001,"SECOM CO., LTD.",IQ874370,JP3421800008,9735,57.7,51.1,50.93,67.75
100875261943374,20181001,Landwirtschaftliche Rentenbank,IQ874373,US515110AU81,,52.28,43.22,67.13,47.87
100875262543374,20181001,NH Foods Limited,IQ874379,JP3743000006,2282,49.37,48.9,43.23,56.73
100875262643374,20181001,Hang Seng Bank Limited,IQ874380,HK0011000095,11,68.46,63.01,71.37,72.25
100875263243374,20181001,NSK Ltd.,IQ874386,JP3720800006,6471,71.85,60.25,67.76,82.66
100875263343374,20181001,"Korean Air Lines Co.,Ltd.",IQ874387,KR7003490000,003490,56.95,63.95,46.79,63.57
100875264243374,20181001,IHI Corporation,IQ874396,JP3134800006,7013,56.5,58.94,54.36,56.85
100875264343374,20181001,ITOCHU Corporation,IQ874397,JP3143600009,8001,61.29,59.25,66.03,57.34
100875264543374,20181001,KEB Hana Bank,IQ874399,USY4S96CEX72,,54.48,52.13,62.61,48.75
100875264743374,20181001,The Tata Power Company Limited,IQ874401,INE245A01021,500400,62.09,73.7,65.9,53.11
100875265343374,20181001,"Nippon Paint Holdings Co., Ltd.",IQ874407,JP3749400002,4612,52.05,50.75,48.7,55.79
100875266343374,20181001,"Mitsui Mining and Smelting Company, Limited",IQ874417,JP3888400003,5706,54.69,49.1,48.29,65.98
100875266543374,20181001,Taiheiyo Cement Corporation,IQ874419,JP3449020001,5233,62.15,67.4,60.77,60.08
100875266743374,20181001,Société BIC SA,IQ874421,FR0000120966,BB,80.43,71.55,83.99,82.88
100875266943374,20181001,Interconexión Eléctrica S.A. E.S.P.,IQ874423,COE15PA00026,ISA,64.8,77.4,61.48,60
100875267043374,20181001,"Kyushu Electric Power Company, Incorporated",IQ874424,JP3246400000,9508,56.02,58.24,52.82,56.92
100875267143374,20181001,Linde Aktiengesellschaft,IQ874425,DE0006483001,LIN,68.9,75.17,72.82,61.59
100875268843374,20181001,Nampak Limited,IQ874442,ZAE000071676,NPK,72.28,69.55,74.26,72.25
100875269943374,20181001,HSBC Bank Plc,IQ874453,XS0174470764,,66.06,66.07,56.21,76.58
100875270043374,20181001,"Aozora Bank, Ltd.",IQ874454,JP3711200000,8304,49.2,45.05,63.68,39
100875271243374,20181001,"Shikoku Electric Power Company, Incorporated",IQ874466,JP3350800003,9507,59.11,59.3,54.76,61.9
100875271343374,20181001,"Shin-Etsu Chemical Co., Ltd.",IQ874467,JP3371200001,4063,66.62,55.52,70.87,69.83
100875271643374,20181001,Morgan Advanced Materials PLC,IQ874470,GB0006027295,MGAM,54.66,64.65,49.93,52.56
